IID;IPROD;IDESC;IADJ;IRCT;IISS;IOPB;IYISS;IYTDU;IYSLS;IMSLS;ICLAS;IUMS;IUMP;IUMCN;IITYP;ILEAD;IVEND;IVEN2;ICUSA;IPRDA;IMIN;ILDTE;ILIST;ISCST;IACST;IFCST;ILEVL;IONOD;IDISC;INSEQ;ITSEQ;ICYC;IDRAW;IMTDU;IMRP;IACT;IORDP;IYRCT;ILOTS;IYADJ;IMCOS;IYCOS;IMUST;IORDC;IAVEU;IDSCE;IWGHT;IABBT;IABC;IPFDV;IPACK;ILABL;IDRF;ICLNG;ICWID;IPITM;ISITM;IBUYC;IFENO;IUMR;IUMRC;IFII;TAXC1;SAFLG;IIOQ;IBTCH;IYUSE;ICYCF;IPERS;ISTYL;IPODY;ITFDY;ICST1;ICST2;ICST3;ICST4;ICST5;ICST6;ICST7;ICST8;ICST9;ICSP1;ICSP2;ICSP3;ICSP4;ICSP5;ICSP6;ICSP7;ICSP8;ICSP9;ICFT1;ICFT2;ICFT3;ICFT4;ICFT5;ICFT6;ICFT7;ICFT8;ICFT9;ICFP1;ICFP2;ICFP3;ICFP4;ICFP5;ICFP6;ICFP7;ICFP8;ICFP9;ICAT1;ICAT2;ICAT3;ICAT4;ICAT5;ICAT6;ICAT7;ICAT8;ICAT9;ICAP1;ICAP2;ICAP3;ICAP4;ICAP5;ICAP6;ICAP7;ICAP8;ICAP9;ISCT1;ISCT2;ISCT3;ISCT4;ISCT5;ISCT6;ISCT7;ISCT8;ISCT9;ISCP1;ISCP2;ISCP3;ISCP4;ISCP5;ISCP6;ISCP7;ISCP8;ISCP9;IFRFG;ISACT;IUMAT;IVULI;IVULP;INCCFG;IWHS;ISOFL;ILCC;IJIT;IUNCN;IMAXR;IMINR;IPCTK;IGTEC;IMAXP;IMTDP;IYTDP;ITGQY;IARRT;IMXIN;IDMTF;IDMC1;IDMC2;IMBHD;IMBDY;IDLTR;IMQDY;IMBWT;IMPOT;IMUSC;IMUMB;IMUMA;IPURC;IMSUM;IBUSY;IDSCR;IMPSD;ILOC;IMCOM;IGLNO;IFCI;CXRCID;CXCLAS;CXPDIV;CXPPLC;CXPGAC;CXATLC;CXMFIN;CXMKSI;CXLCFP;CXTFSR;CXPDV1;CXFRC1;CXFRC2;CXFRC3;CXFRC4;CXFRC5;CXCUSC;CXEXCC;CXSCCI;CXBRCD;WID;WPROD;WWHS;WADJ;WRCT;WISS;WOPB;WOWRK;WCUSA;WSAL;WSDL;WCLAS;WPFDV;WMTDC;WYTDC;WYSDL;WYSAL;WBUYC;WORDP;WLOTS;WIOQ;WMIN;WSTDC;WACTC;WFSTC;WLEAD;WMRP;WIACT;WILOC;WPCTK;WMAXR;WMINR;WMTDP;WYTDP;WTGQY;WARRT;WMXIN;WDMTF;WDMC1;WDMC2;WMBHD;WMBDY;WDLTR;WPURC;WMPSD;LID;LWHS;LDESC;LLDTE;LYSLS;LYCOS;LSL01;LSL02;LSL03;LSL04;LSL05;LSL06;LSL07;LSL08;LSL09;LSL10;LSL11;LSL12;LLYSL;LMSLS;LADD1;LADD2;LADD3;LCOUN;LPHON;LALWH;LPOAS;LLYCS;LMCOS;LYC01;LYC02;LYC03;LYC04;LYC05;LYC06;LYC07;LYC08;LYC09;LYC10;LYC11;LYC12;LNETW;LOUTQ;WMCOMP;LALLO;LSWHS;WMNCST;LFXSHP;LFRFG;WMFAC;WMRCVR;WMDYP;WMDYM;WMTYP;WMTYM;WMAUTO;WMRLOC;WMZFLG
IM;94800272       ;CR 89 Guia de Boca            ;0;1;1;2;2;2;1295,88;288,48;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1690,17;599,845;558;0;0;0;XS;0;60;0;               ;1; ;Y; ;2;1;0;599,85;1199,69;N;0;2;7970-8984-00                  ;2,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;048;21   ;1;0;1;1799,54; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800272       ;P5;0;0;0;0;0;0;0;0;XS;30  ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;P5;INSERSA (UTE RIO TINTO) 2ºEQUI;20220622;210706,53;211063,13;89597,43;105,6;43232,36;77383,54;387,6;38442,35;21611,7;68043,82;39422,74;27171,27;92128,2;99,45;171542,25;57383,99;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47+300     ;MINAS(HUELVA)TALLER INS DENTRO;ES  ;CARLOS649004350;Y;21660    ;168355,07;56716,17;86083,08;80;45341,13;79238,91;320,01;36808,68;20254,64;70462,09;36085,77;24921,79;86462,64;71,67;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800298       ;CR 89 Tubo-Portabrocas        ;0;1;1;2;4;4;2300,83;264,51;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1549,71;549,998;511,63;0;0;0;XS;0;66;0;R              ;1; ;Y; ;4;1;0;550;2200;N;0;2;7970-8983-00                  ;5,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;246;21   ;1;0;1;2750; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800298       ;D4;0;0;0;0;0;0;0;0;XS;1   ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;D4;CENTRAL- TRANSITARIO          ;20200716;-860,83;41851,47;0;0;0;-860,83;0;0;0;0;0;0;0;0;0;0;CL RIOJA 6                    ;                              ;COSLADA (MADRID)              ;ES  ;916279225      ;Y;28820    ;165465,38;13737,32;23741,19;0;3128,73;11758,95;3222,6;0;662,05;15571,47;6203,36;12579,9;8268,15;13552,22;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800298       ;CR 89 Tubo-Portabrocas        ;0;1;1;2;4;4;2300,83;264,51;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1549,71;549,998;511,63;0;0;0;XS;0;66;0;R              ;1; ;Y; ;4;1;0;550;2200;N;0;2;7970-8983-00                  ;5,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;246;21   ;1;0;1;2750; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800298       ;N4;0;1;1;2;0;0;1;264,51;XS;1   ;550;2200;2300,83;4; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;N4;INSERSA (UTE RIO TINTO) RDT   ;20220622;53705,13;54610,64;15247,28;12665,42;5337,85;6919,06;13535,52;748,88;3760,28;10188,39;4770,49;8852,25;10361,11;10003,86;39399,44;11661,59;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47.300     ;MINAS(HUELVA)TALLINSERSADENTRO;ES  ;CARLOS649004350;Y;21660    ;44690,59;25318,94;14927,79;10753,81;8167,76;9677,59;11083,69;3615,57;6095,87;22796,08;4837,4;7199,86;11695,86;6986,37;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800298       ;CR 89 Tubo-Portabrocas        ;0;1;1;2;4;4;2300,83;264,51;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1549,71;549,998;511,63;0;0;0;XS;0;66;0;R              ;1; ;Y; ;4;1;0;550;2200;N;0;2;7970-8983-00                  ;5,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;246;21   ;1;0;1;2750; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800298       ;P5;0;0;0;0;0;0;0;0;XS;30  ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;P5;INSERSA (UTE RIO TINTO) 2ºEQUI;20220622;210706,53;211063,13;89597,43;105,6;43232,36;77383,54;387,6;38442,35;21611,7;68043,82;39422,74;27171,27;92128,2;99,45;171542,25;57383,99;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47+300     ;MINAS(HUELVA)TALLER INS DENTRO;ES  ;CARLOS649004350;Y;21660    ;168355,07;56716,17;86083,08;80;45341,13;79238,91;320,01;36808,68;20254,64;70462,09;36085,77;24921,79;86462,64;71,67;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800298       ;CR 89 Tubo-Portabrocas        ;0;1;1;2;4;4;2300,83;264,51;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1549,71;549,998;511,63;0;0;0;XS;0;66;0;R              ;1; ;Y; ;4;1;0;550;2200;N;0;2;7970-8983-00                  ;5,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;246;21   ;1;0;1;2750; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800298       ;XX;0;0;0;0;0;0;0;0;XS;1   ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;XX;ALMACEN XX                    ;20200806;-17085,19;-13787,53;-3223,42;-3000;-593,69;-4439;-5829,08;-121,46;-19156,04;-1108,46;-1123,53;-2572,85;-6021,24;-858,97;-25354,39;-13809,33;AV JOSE GARATE 3              ;PG IND COSLADA                ;COSLADA (MADRID)              ;ES  ;916279236      ;Y;28823    ;-16307,19;-8730,03;-2731,09;-3105;-440,96;-3506,83;-4003,65;-68,58;-14443,65;-1139,63;-827,47;-1865,35;-4802,28;-215,64;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800298       ;CR 89 Tubo-Portabrocas        ;0;1;1;2;4;4;2300,83;264,51;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;1549,71;549,998;511,63;0;0;0;XS;0;66;0;R              ;1; ;Y; ;4;1;0;550;2200;N;0;2;7970-8983-00                  ;5,8;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;246;21   ;1;0;1;2750; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800298       ;01;0;0;0;0;0;0;0;0;XS;1   ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;16043D;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;01;EPIROC SPAIN                  ;20220630;17317333,3;13237834,71;2153641,42;4513670,66;3499936,72;3218670,75;3931413,75;4437938,94;3528645,83;3484470,57;2373999,33;2184208,24;3040420,37;3841010,94;12371423;5296554,92;AV JOSE GARATE, 3             ;                              ;COSLADA (MADRID)              ;ES  ;919908509      ;Y;28823    ;8254950,71;4209111,99;1400708,14;3695716,08;2605802,27;2403953,95;3131654,27;3185201,08;2473683,02;2444939,12;1589198,52;1382062,42;2074986,89;2406361,31;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0;0;      ; 
IM;94800310       ;Cabeza CopRod 89              ;0;1;2;3;5;5;8430,37;1670,36;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;4893,18;1736,608;1615,45;0;0;0;XS;0;58;0;               ;2; ;Y; ;6;1;0;3473,22;8683,05;N;0;2;7970-8982-80                  ;33;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;536;21   ;1;0;1;12156,27; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;01; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800310       ;N4;0;1;2;3;0;0;2;1670,36;XS;4   ;3473,22;8683,05;8430,37;5; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;N4;INSERSA (UTE RIO TINTO) RDT   ;20220622;53705,13;54610,64;15247,28;12665,42;5337,85;6919,06;13535,52;748,88;3760,28;10188,39;4770,49;8852,25;10361,11;10003,86;39399,44;11661,59;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47.300     ;MINAS(HUELVA)TALLINSERSADENTRO;ES  ;CARLOS649004350;Y;21660    ;44690,59;25318,94;14927,79;10753,81;8167,76;9677,59;11083,69;3615,57;6095,87;22796,08;4837,4;7199,86;11695,86;6986,37;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800310       ;Cabeza CopRod 89              ;0;1;2;3;5;5;8430,37;1670,36;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;4893,18;1736,608;1615,45;0;0;0;XS;0;58;0;               ;2; ;Y; ;6;1;0;3473,22;8683,05;N;0;2;7970-8982-80                  ;33;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;536;21   ;1;0;1;12156,27; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;01; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800310       ;P5;0;0;0;0;0;0;0;0;XS;30  ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;P5;INSERSA (UTE RIO TINTO) 2ºEQUI;20220622;210706,53;211063,13;89597,43;105,6;43232,36;77383,54;387,6;38442,35;21611,7;68043,82;39422,74;27171,27;92128,2;99,45;171542,25;57383,99;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47+300     ;MINAS(HUELVA)TALLER INS DENTRO;ES  ;CARLOS649004350;Y;21660    ;168355,07;56716,17;86083,08;80;45341,13;79238,91;320,01;36808,68;20254,64;70462,09;36085,77;24921,79;86462,64;71,67;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800310       ;Cabeza CopRod 89              ;0;1;2;3;5;5;8430,37;1670,36;XS;EA;EA;1;1;0;3206;0;0;0;0;20220622;4893,18;1736,608;1615,45;0;0;0;XS;0;58;0;               ;2; ;Y; ;6;1;0;3473,22;8683,05;N;0;2;7970-8982-80                  ;33;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;536;21   ;1;0;1;12156,27; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;01; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800310       ;01;0;0;0;0;0;0;0;0;XS;1   ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;01;EPIROC SPAIN                  ;20220630;17317333,3;13237834,71;2153641,42;4513670,66;3499936,72;3218670,75;3931413,75;4437938,94;3528645,83;3484470,57;2373999,33;2184208,24;3040420,37;3841010,94;12371423;5296554,92;AV JOSE GARATE, 3             ;                              ;COSLADA (MADRID)              ;ES  ;919908509      ;Y;28823    ;8254950,71;4209111,99;1400708,14;3695716,08;2605802,27;2403953,95;3131654,27;3185201,08;2473683,02;2444939,12;1589198,52;1382062,42;2074986,89;2406361,31;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0;0;      ; 
IM;94800311       ;CR 89 Tubo-Broca              ;0;0;0;2;2;2;1363,74;0;XS;EA;EA;1;1;0;3206;0;0;0;0;20220211;1899,44;674,118;627,09;0;0;0;XS;0;40;0;R              ;0; ;Y; ;2;1;0;0;1348,24;N;0;0;7970-8981-00                  ;18,2;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;406;21   ;1;0;1;1348,24; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;01; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800311       ;N4;0;0;0;2;0;0;0;0;XS;1   ;0;1348,24;1363,74;2; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;N4;INSERSA (UTE RIO TINTO) RDT   ;20220622;53705,13;54610,64;15247,28;12665,42;5337,85;6919,06;13535,52;748,88;3760,28;10188,39;4770,49;8852,25;10361,11;10003,86;39399,44;11661,59;CTRA. MINAS RIOTINTO-CAMPOFRÍO;CTRA. A-461, P.KM. 47.300     ;MINAS(HUELVA)TALLINSERSADENTRO;ES  ;CARLOS649004350;Y;21660    ;44690,59;25318,94;14927,79;10753,81;8167,76;9677,59;11083,69;3615,57;6095,87;22796,08;4837,4;7199,86;11695,86;6986,37;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;94800311       ;CR 89 Tubo-Broca              ;0;0;0;2;2;2;1363,74;0;XS;EA;EA;1;1;0;3206;0;0;0;0;20220211;1899,44;674,118;627,09;0;0;0;XS;0;40;0;R              ;0; ;Y; ;2;1;0;0;1348,24;N;0;0;7970-8981-00                  ;18,2;       ; ;30  ;0;0;    ;0;0;               ;               ; ;8;EA;1;406;21   ;1;0;1;1348,24; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;01; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;XS;                        ;   ;CX;XS;RDD;RDT;806D;806D;N;N;5,5;0;2 ;806D;    ;    ;    ;806D;          ;  ;N;  ;WI;94800311       ;01;0;0;0;0;0;0;0;0;XS;30  ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;01;EPIROC SPAIN                  ;20220630;17317333,3;13237834,71;2153641,42;4513670,66;3499936,72;3218670,75;3931413,75;4437938,94;3528645,83;3484470,57;2373999,33;2184208,24;3040420,37;3841010,94;12371423;5296554,92;AV JOSE GARATE, 3             ;                              ;COSLADA (MADRID)              ;ES  ;919908509      ;Y;28823    ;8254950,71;4209111,99;1400708,14;3695716,08;2605802,27;2403953,95;3131654,27;3185201,08;2473683,02;2444939,12;1589198,52;1382062,42;2074986,89;2406361,31;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0;0;      ; 
IM;9899856490     ;INSTALL TOOL 60x174-T38       ;0;0;0;0;0;0;0;0;IV;EA;EA;1;1;0;4865;0;0;0;0;20210920;219,33;199,68;185,965;0;0;0;IV;0;3;0;               ;0; ;Y; ;0;1;0;0;0;N;0;0;ITC0045t38                    ;0;NO     ; ;    ;0;0;    ;0;0;               ;               ; ;1;EA;1;   ;21   ;1;0;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8431498000        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;IV;                        ;   ;CX;IV;RDD;RDT;36AC;36AC;N;N;5,5;0;2 ;36AC;    ;    ;    ;36AC;          ;  ;N;  ;WI;9899856490     ;01;0;0;0;0;0;0;0;0;IV;    ;0;0;0;0; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;01;EPIROC SPAIN                  ;20220630;17317333,3;13237834,71;2153641,42;4513670,66;3499936,72;3218670,75;3931413,75;4437938,94;3528645,83;3484470,57;2373999,33;2184208,24;3040420,37;3841010,94;12371423;5296554,92;AV JOSE GARATE, 3             ;                              ;COSLADA (MADRID)              ;ES  ;919908509      ;Y;28823    ;8254950,71;4209111,99;1400708,14;3695716,08;2605802,27;2403953,95;3131654,27;3185201,08;2473683,02;2444939,12;1589198,52;1382062,42;2074986,89;2406361,31;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0;0;      ; 
IM;9900459403     ;FLUXOSTATO DE AGUA            ;0;3;0;2;7;7;2680,85;0;dy;EA;EA;1;1;0;3206;0;3;0;0;20220621;553,27;269,905;262,04;0;0;0;as;0;47;0;R              ;0; ;Y; ;7;1;0;0;1889,36;N;0;0;                              ;0,42;       ; ;10  ;0;0;    ;0;0;               ;               ; ;1;EA;1;   ;21   ;1;0;1;1889,36; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8536508090        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;dy;                        ;   ;CX;dy;MR ;MRS;TPCA;TPCA;N;N;3;0;T ;TPCA;    ;    ;    ;TPCA;          ;  ;N;  ;WI;9900459403     ;H4;0;0;0;2;0;0;0;0;dy;10  ;0;269,91;497,94;1; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;H4;CONSIGNA OROVALLE BOINAS      ;20220628;218541,33;192600,04;35917,34;24655,82;61664,03;60300,47;36003,67;48703,09;39445,96;19626,64;10470,3;4564,13;12667,06;97642,63;328958,17;61472,93;ALMACEN PLANTA EL VALLE BOINAS;TELF. 985 76 25 60 (ALMACEN)  ;BELMONTE DE MIRANDA (ASTURIAS);ES  ;985762560      ;Y;33830    ;260601,12;51800,9;29845,24;21258,61;54771,62;54593,69;32130,88;40178,69;32741,57;14669,63;7529,75;3462,15;8433,98;73498,78;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0; ;      ; 
IM;9900459403     ;FLUXOSTATO DE AGUA            ;0;3;0;2;7;7;2680,85;0;dy;EA;EA;1;1;0;3206;0;3;0;0;20220621;553,27;269,905;262,04;0;0;0;as;0;47;0;R              ;0; ;Y; ;7;1;0;0;1889,36;N;0;0;                              ;0,42;       ; ;10  ;0;0;    ;0;0;               ;               ; ;1;EA;1;   ;21   ;1;0;1;1889,36; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;1;0;0; ;  ; ;0; ;0;0;0;0;8536508090        ;0;0;0;0;0;0;0; ; ;0;0;0;0;0;0; ;  ;  ; ;P; ; ; ;      ;dy;                        ;   ;CX;dy;MR ;MRS;TPCA;TPCA;N;N;3;0;T ;TPCA;    ;    ;    ;TPCA;          ;  ;N;  ;WI;9900459403     ;01;0;3;0;0;0;3;0;0;dy;10  ;0;1619,45;2182,91;6; ; ;1;0;0;0;0;0;0; ;Y;      ;0;0;0;0;0;0;0;0;0; ; ;0;0;0; ; ;WM;01;EPIROC SPAIN                  ;20220630;17317333,3;13237834,71;2153641,42;4513670,66;3499936,72;3218670,75;3931413,75;4437938,94;3528645,83;3484470,57;2373999,33;2184208,24;3040420,37;3841010,94;12371423;5296554,92;AV JOSE GARATE, 3             ;                              ;COSLADA (MADRID)              ;ES  ;919908509      ;Y;28823    ;8254950,71;4209111,99;1400708,14;3695716,08;2605802,27;2403953,95;3131654,27;3185201,08;2473683,02;2444939,12;1589198,52;1382062,42;2074986,89;2406361,31;Y;BPCSOUTQ  ;2; ;  ;Y; ;Y;  ;0;0;0;0;0;0;      ; 